item_id,clean_text,domain_group,WSCG_Nodes,WSCG_Depth,Syntactic_MDD,Syntactic_Depth,Knowledge_NER_Density,Knowledge_Zipf_Rarity,Semantic_Concreteness,adversarial_raw_count,word_count,Adversarial_Score
9554,"Personal Care and Style: How to create your own vanity. Choose your vanity. You can buy one from a store, or you can make some space on your bathroom counter. Look for something with drawers to store away items you don't use often or items that need to be kept out of light.",wikihow,21,3.0,3.0536,7,8.3333,3.0335,2.7164,5,60,2.969457203390137
9555,"Home and Garden: How to relevel a sunken floor. Determine where the floors supports are. Is there a crawl space or basement below the floor? If there is a crawl space, then you will have to work with the jacks while laying down. If it's the basement, then jacks while standing up.",wikihow,26,5.0,2.6607,4,0.0,3.5279,2.6155,0,61,-2.0863842651891833
9556,Holidays and Traditions: How to prepare for eid ul adha. Buy the required sacrificial animal 1-2 months in advance. Doing things in advance saves you so much time. Buy the animal from a verified bazaar or shop or seller.,wikihow,25,4.0,3.1667,4,8.6957,3.5732,2.5776,0,46,-1.2487622364993836
9557,"Personal Care and Style: How to make moisturizer. Assemble a double boiler. Fill a saucepan with 1 to 2 inches (2.54 to 5.08 centimeters) of water and place a glass, heat-safe bowl on top. Make sure that the bottom of the bowl is not touching the surface of the water.",wikihow,26,2.5,3.8393,5,21.6667,3.398,2.7604,6,60,3.969457203390137
9558,"Family Life: How to date during a separation. Think about the impact on the relationship. If you are separated and not planning a divorce, there may be a chance of reconciling. Dating may sabotage any attempts at reconciliation unless you are dating the person from whom you are separated.",wikihow,19,3.0,2.7843,5,0.0,3.2747,2.3191,9,55,7.2486645462867365
9559,"Personal Care and Style: How to create a steam facial with essential oils. Open your sinuses and treat colds. Several essential oils can reduce symptoms of the common cold and open your sinus passages. Add a total of 3 to 7 drops of peppermint, eucalyptus, or oregano essential oils.",wikihow,29,3.5,3.0192,5,12.5,3.6424,2.541,0,56,-1.8071769222925835
9560,"Health: How to split hardwood firewood. Place your first log on the chopping block. Make sure it is stable, and near the center of the block, if possible. Swinging a heavy maul at an unsteady block is extremely dangerous.",wikihow,16,2.0,3.1667,5,6.5217,3.4938,2.7221,0,46,-1.2487622364993836
9561,"Family Life: How to distribute disposable cameras at your wedding. Place a basket containing disposable cameras on the table where you have your guest book. This is usually at the door to the chapel. Or, simply designate a table with a "" please help us remember today forever "" sign that includes instructions about where to return the cameras at the end of the ceremony.",wikihow,23,1.5,3.0299,9,1.4085,3.2103,2.5521,0,71,-2.6447989509823833
9562,"Personal Care and Style: How to highlight natural freckles. Match your foundation to the skin between your freckles. Never match your foundation to the shade of your freckles, because it will make your makeup look unnatural. Match your foundation to the lightest shade of skin on your face instead.",wikihow,21,1.5,3.3137,4,9.0909,3.4388,2.7381,6,55,4.2486645462867365
9563,"Food and Entertaining: How to make a mega chocolate bar. Buy five chocolate bars of choice. Line a baking or cookie sheet with wax paper or parchment paper, for a non-stick surface to work on.. Melt the first chocolate bar.",wikihow,26,3.0,3.3571,4,6.25,3.4809,3.2015,0,46,-1.2487622364993836
9564,"Food and Entertaining: How to eat out as a vegan. Check the menu for vegan options. Before going out, check the restaurant's menu to see if they have any vegan or vegetarian options. If there is no vegan or vegetarian section, look for items listed as "" fresh "" or "" low calorie "" instead, as they often contain items with no meat or animal byproducts.",wikihow,31,6.0,3.3944,6,0.0,3.416,2.6489,7,75,4.131835174700337
9565,"Personal Care and Style: How to transition hair color with soft roots. Use this technique with red, blonde, brown, and black hair. The soft root look works well for a wide variety of natural root colors, including blonde, red, and brunette. The only shade that it doesn't work well with is gray because there's often too strong a contrast with natural white roots.",wikihow,27,3.0,3.3194,5,6.5789,3.1618,2.782,6,76,3.075993706121017
9566,"Health: How to recognize contractions. Notice if contractions are regular. Real labor contractions will quickly develop a pattern of duration and frequency. While the length of time that you experience the contractions and the time between them will vary, the changes will be progressive and steady.",wikihow,22,2.0,3.1458,6,0.0,3.3743,2.1976,0,52,-1.5838110479753034
9567,Computers and Electronics: How to appeal a denial of medicare. Read your medicare summary notice. Every three months you should receive a summary of the services and supplies that were billed to medicare during the timeframe. You will also see whether or not medicare agreed to cover payment fully or partially.,wikihow,26,3.0,2.6923,5,12.5,3.5426,2.4041,3,56,1.1928230777074165
9568,Youth: How to convince your parents to get you something. Reflect on what you're asking for. You should know what your parents usually say yes or no to. Compare your request to things your parents have gotten you in the past.,wikihow,15,1.5,2.6512,4,0.0,3.0388,2.3517,5,47,3.695396294921297
9569,"Finance and Business: How to change social security direct deposit. Gather your information. If you want to change your direct deposit information online, it's a good idea to get any necessary documents together before you go to the social security website. That way you won't have to stop and hunt for information.",wikihow,22,3.0,3.0179,5,0.0,2.8585,2.4929,7,60,4.969457203390137
9570,"Personal Care and Style: How to brush your hair. Pick a brush made with quality materials. Never use a cheap brush! Low-quality plastic or metal bristles can snag and rip damaged hair at its weakest points. Instead, look for quality brushes made with boar's bristle or gentle synthetic fibers.",wikihow,29,2.0,2.8333,5,8.4746,3.5267,2.8473,4,59,2.0252986719694563
9571,"Personal Care and Style: How to use the internet to promote your business. Create a website. A visible online business presence requires having a website that users can visit for information. Luckily, you don't have to be an experienced web developer to create a website for your business.",wikihow,20,1.5,2.8039,5,9.0909,2.9867,2.5332,7,55,5.2486645462867365
9572,Home and Garden: How to kill woodrats. Take the trap out of the packaging and unhook the arm bar. Use a set of pliers to remove the staple that holds the arm bar in place on the trap. Move the arm bar so that it's hanging off of the trap for the time being.,wikihow,24,1.5,3.3571,5,0.0,3.4592,2.8321,0,60,-2.030542796609863
9573,"Food and Entertaining: How to succeed in college with young children. Set a daily routine. Having a set routine helps create some form of normalcy, a sense of security, and it establishes everyday expectations. Planning set times for dinner, story time, bath time, bed time, etc.",wikihow,27,3.0,3.283,5,1.7544,2.9716,2.7628,0,57,-1.8630183908719034
9574,"Family Life: How to encourage parallel play. Recognize stages of play. Young children go through several distinct stages when learning how to play and interact with others. Although kids go through these stages in order, they still use each type of play as they grow.",wikihow,24,3.5,2.7872,5,0.0,2.935,2.6476,0,51,-1.5279695793959835
9575,"Pets and Animals: How to adopt a dog from overseas. Make sure you have adequate funds to adopt a dog overseas. Adopting a dog overseas is not cheap. In addition to an adoption fee, there are costs like travel, veterinarian exams, and fines and fees for transporting a dog in or out of the country.",wikihow,24,2.5,3.0678,5,0.0,3.4232,2.5606,5,63,2.801932797652176
9576,"Food and Entertaining: How to cook tapioca. Put the water and boba in a saucepan and bring it to a boil over high heat. Keep stirring! You don't want the boba to stick to the bottom of the pan. And be sure to keep a 8:1 ratio of water to boba; in other words, if you have 1/4 cup of boba, use 2 cups of water.",wikihow,32,3.0,3.4648,5,3.9474,3.4996,2.6355,7,76,4.075993706121017
9577,"Food and Entertaining: How to make a classic martini. Put the martini glasses, shaker, and gin in the freezer. A martini must be properly chilled for the best taste. Place the martini glasses, the shaker or stir glass, and the bottle of gin in the freezer for at least a half hour.",wikihow,27,5.0,3.4035,6,8.1967,3.7796,2.8285,0,61,-2.0863842651891833
9578,"Computers and Electronics: How to be a successful tutor. Introduce yourself to both the parent and student. Make sure you are confident and welcoming, making both people feel comfortable with your services. It is important to communicate expectations and goals at the very beginning of your job, so that everyone's voice is being heard.",wikihow,21,3.5,3.5172,5,0.0,3.2017,2.4365,0,62,-2.1422257337685036
9579,Food and Entertaining: How to teach your cat to do tricks. Get a supply of treats. Cats need to be constantly rewarded with tasty treats in order to learn tricks. Keep plenty of your cat's favorite bite-sized treats on hand when trying to train it.,wikihow,21,2.0,3.3061,5,0.0,3.3257,2.5774,0,53,-1.6396525165546236
9580,"Youth: How to be "" that girl "". Select a suitable hairstyle. Choose a haircut you know will flatter you. There are good choices to select from a favored celebrity or even people around you.",wikihow,13,3.5,2.8611,6,0.0,3.3593,2.5553,0,40,-0.9137134250234633
9581,"Family Life: How to help your children build their first budget. Establish an allowance. If you want children to budget, you need to give them some money to work with. Establish an allowance for each child.",wikihow,19,8.0,2.5,4,2.381,2.7971,2.7269,0,42,-1.0253963621821034
9582,Home and Garden: How to hire a tile installer. Pick out the tile before hiring a tile installer. Larger tile or a project involving laying various sizes of tile in a pattern will be more expensive to install.. Ask friends and neighbors for a referral.,wikihow,23,5.5,2.7826,7,0.0,3.6821,2.7753,0,50,-1.4721281108166633
