question_id,subject,domain_group,redux_error_type,b_published,b_early_cohort,b_recent_cohort,b_random_cohort_a,b_random_cohort_b
mmlu_professional_law_row_1510,professional_law,Non-STEM,,-1.0486937,-1.0068898,-0.929533,-0.7689282,-0.42515638
mmlu_professional_law_row_1511,professional_law,Non-STEM,,-0.37233102,1.5018501,-0.31852648,0.37810326,0.057354856
mmlu_professional_law_row_1512,professional_law,Non-STEM,,5.6254582,3.1136737,4.368003,3.19086,3.1688302
mmlu_professional_law_row_1513,professional_law,Non-STEM,,6.5609894,2.7566378,5.418716,3.5818732,3.0593607
mmlu_professional_law_row_1514,professional_law,Non-STEM,,0.41259563,2.0217109,-0.313202,1.3437618,-0.28326222
mmlu_professional_law_row_1515,professional_law,Non-STEM,,-0.4323498,-0.11837252,0.34824097,0.020983787,-0.31071532
mmlu_professional_law_row_1516,professional_law,Non-STEM,,-0.06674331,-0.02096726,-1.3484293,-0.0820043,0.5868586
mmlu_professional_law_row_1517,professional_law,Non-STEM,,-1.3098313,-1.1457584,-1.3571851,-1.1204039,-0.800588
mmlu_professional_law_row_1518,professional_law,Non-STEM,,2.539026,0.62908566,3.53199,2.1225216,1.3688573
mmlu_professional_law_row_1519,professional_law,Non-STEM,,0.30151603,0.8603457,1.4095771,0.9033625,0.9156962
mmlu_professional_law_row_1520,professional_law,Non-STEM,,5.1783047,3.1173463,4.3894424,3.0724301,3.505702
mmlu_professional_law_row_1521,professional_law,Non-STEM,,3.1679506,2.3431942,3.8841968,2.327143,2.4042478
mmlu_professional_law_row_1522,professional_law,Non-STEM,,-1.4785961,-1.3169683,-1.4846427,-1.3592591,-1.3761702
mmlu_professional_law_row_1523,professional_law,Non-STEM,,1.4349189,2.430107,0.2007773,1.7474012,1.6235099
mmlu_professional_law_row_1524,professional_law,Non-STEM,,-1.2660713,-1.3421909,-1.2451341,-1.0963342,-0.9203765
mmlu_professional_law_row_1525,professional_law,Non-STEM,,-0.6053248,-0.36576006,-0.43197465,-0.29057673,0.008183252
mmlu_professional_law_row_1526,professional_law,Non-STEM,,6.2167883,2.894447,5.4742084,3.1292064,3.5666587
mmlu_professional_law_row_1527,professional_law,Non-STEM,,-1.4588441,-1.1144456,-1.4955693,-1.3646888,-1.0543547
mmlu_professional_law_row_1528,professional_law,Non-STEM,,-0.4521001,-0.038441963,-0.33110878,-0.6125152,-0.20699577
mmlu_professional_law_row_1529,professional_law,Non-STEM,,-1.5739851,-1.4622117,-1.6491737,-1.601351,-1.2998843
mmlu_professional_law_row_1530,professional_law,Non-STEM,,5.503633,3.3253388,4.7927547,2.8728707,3.1783469
mmlu_professional_law_row_1531,professional_law,Non-STEM,ok,4.2674184,2.8614953,2.7545683,2.5221891,2.7880034
mmlu_professional_law_row_1532,professional_law,Non-STEM,,0.84210426,2.505282,1.0366668,1.4751358,1.3603786
mmlu_professional_law_row_1533,professional_law,Non-STEM,,-1.1521616,-0.51748264,-1.1915808,-0.84315294,-0.77585226
mmlu_professional_medicine_row_0,professional_medicine,Non-STEM,ok,-1.4580147,-1.4478912,-1.3796126,-1.4929802,-1.1422299
mmlu_professional_medicine_row_1,professional_medicine,Non-STEM,ok,-0.5503507,-0.14821652,-0.47017294,-0.72652066,0.09172954
mmlu_professional_medicine_row_2,professional_medicine,Non-STEM,,-0.3028777,0.0014175496,-0.03146968,-0.2148696,0.427906
mmlu_professional_medicine_row_3,professional_medicine,Non-STEM,,-0.10211211,2.4839988,-0.4248015,0.88598144,0.30600727
mmlu_professional_medicine_row_4,professional_medicine,Non-STEM,ok,-1.1150434,-0.06838914,-1.2774472,-0.9215953,-0.87048817
mmlu_professional_medicine_row_5,professional_medicine,Non-STEM,ok,-1.4604195,-1.4844798,-1.3004106,-0.9574005,-1.2008258
mmlu_professional_medicine_row_6,professional_medicine,Non-STEM,,-1.3722867,-1.1506565,-1.3981469,-1.430961,-1.0422856
mmlu_professional_medicine_row_7,professional_medicine,Non-STEM,ok,-0.29303297,-0.23266383,-0.11589759,-0.029818267,0.3151922
mmlu_professional_medicine_row_8,professional_medicine,Non-STEM,,1.5822126,2.8374608,4.5022783,1.4824628,2.4113388
mmlu_professional_medicine_row_9,professional_medicine,Non-STEM,,1.0945346,2.0000243,2.447415,1.5834074,1.7045242
mmlu_professional_medicine_row_10,professional_medicine,Non-STEM,ok,2.8258662,2.9095445,5.241154,1.5636047,2.835838
mmlu_professional_medicine_row_11,professional_medicine,Non-STEM,,-0.04281535,0.6175496,-0.30147874,0.21988633,0.672529
mmlu_professional_medicine_row_12,professional_medicine,Non-STEM,ok,-0.98426366,-0.33834544,-1.1161907,-0.8060966,-0.7715586
mmlu_professional_medicine_row_13,professional_medicine,Non-STEM,,-1.411843,-1.2425402,-1.4086998,-0.8133504,-1.2453529
mmlu_professional_medicine_row_14,professional_medicine,Non-STEM,,-1.0445868,-0.86561465,-0.9871047,-0.7505094,-0.9610143
mmlu_professional_medicine_row_15,professional_medicine,Non-STEM,ok,-1.5473335,-1.208727,-1.6859432,-1.7324717,-1.179321
mmlu_professional_medicine_row_16,professional_medicine,Non-STEM,ok,-1.4200118,-0.66291684,-1.4731084,-1.0954484,-1.4128773
mmlu_professional_medicine_row_17,professional_medicine,Non-STEM,,-1.5784752,-1.5429572,-1.6632628,-1.6219757,-1.3947169
mmlu_professional_medicine_row_18,professional_medicine,Non-STEM,,3.9003093,3.0245526,2.9699616,3.010146,2.536975
mmlu_professional_medicine_row_19,professional_medicine,Non-STEM,,-1.3787636,-1.5213873,-1.2881817,-1.3316491,-1.036178
mmlu_professional_medicine_row_20,professional_medicine,Non-STEM,ok,0.11316747,0.19550207,1.9291751,0.39876387,0.6322678
mmlu_professional_medicine_row_21,professional_medicine,Non-STEM,,-1.3310097,-1.1612867,-1.8489282,-1.0068941,-0.8959224
mmlu_professional_medicine_row_22,professional_medicine,Non-STEM,,0.43744758,1.7878698,0.58098465,0.8640769,0.8390227
mmlu_professional_medicine_row_23,professional_medicine,Non-STEM,,-0.69866186,-0.25660688,-0.6321936,-0.5501871,0.073783286
mmlu_professional_medicine_row_24,professional_medicine,Non-STEM,,-1.3337511,1.2846543,-1.4329976,-0.52782893,-0.8360436
mmlu_professional_medicine_row_25,professional_medicine,Non-STEM,,-3.0789065,-1.4779284,-2.3713927,-1.9718343,-1.9733663
mmlu_professional_medicine_row_26,professional_medicine,Non-STEM,,-2.0407653,0.89070296,-1.3001143,-0.4694204,-1.0689558
mmlu_professional_medicine_row_27,professional_medicine,Non-STEM,ok,-0.41613245,0.85869986,-0.46469593,0.120934576,0.3019035
mmlu_professional_medicine_row_28,professional_medicine,Non-STEM,,-0.27436692,0.27581683,-0.123008095,-0.40499958,0.33492857
mmlu_professional_medicine_row_29,professional_medicine,Non-STEM,,4.3762994,2.6244333,3.1264203,2.6861768,2.618394
mmlu_professional_medicine_row_30,professional_medicine,Non-STEM,ok,-1.3045311,-1.124617,-1.2652696,-1.3431263,-0.9061062
mmlu_professional_medicine_row_31,professional_medicine,Non-STEM,ok,-0.97131103,-0.17718504,-1.05966,-0.6201215,-0.42504877
mmlu_professional_medicine_row_32,professional_medicine,Non-STEM,ok,-1.1419597,-0.956825,-1.1404701,-0.72285926,-0.7912775
mmlu_professional_medicine_row_33,professional_medicine,Non-STEM,,-1.0882968,-0.5261999,-0.95663,-0.44533184,-0.5820328
mmlu_professional_medicine_row_34,professional_medicine,Non-STEM,ok,-0.4907683,-0.5598243,-0.090201624,-0.14094229,0.093775086
mmlu_professional_medicine_row_35,professional_medicine,Non-STEM,,-1.6155213,-1.33604,-1.743471,-1.6275779,-1.6599712
mmlu_professional_medicine_row_36,professional_medicine,Non-STEM,,-0.67405033,1.5872409,-0.6105997,-0.2805948,-0.1723849
mmlu_professional_medicine_row_37,professional_medicine,Non-STEM,,-1.4144068,-1.390916,-1.2123895,-1.3106519,-1.2970678
mmlu_professional_medicine_row_38,professional_medicine,Non-STEM,,-1.1028285,-1.1191654,-0.9080165,-0.99849373,-0.6384379
mmlu_professional_medicine_row_39,professional_medicine,Non-STEM,,-1.0708431,-0.9800831,-0.9891474,-1.0637622,-0.7925096
mmlu_professional_medicine_row_40,professional_medicine,Non-STEM,,-0.8651962,-1.0817114,-0.63336205,-0.4238877,-0.51921725
mmlu_professional_medicine_row_41,professional_medicine,Non-STEM,ok,-0.88319796,-0.6765493,-0.8853543,-0.48452172,-0.7195385
mmlu_professional_medicine_row_42,professional_medicine,Non-STEM,ok,2.0111516,3.1410074,2.6049368,1.5902013,1.8721111
mmlu_professional_medicine_row_43,professional_medicine,Non-STEM,,-0.92549986,-0.5785981,-0.79553425,-0.38857412,-0.7812813
mmlu_professional_medicine_row_44,professional_medicine,Non-STEM,,-0.33592495,1.4724541,-0.51706964,0.2830902,0.153774
mmlu_professional_medicine_row_45,professional_medicine,Non-STEM,,-1.0618408,-0.84034586,-0.99140537,-0.27176905,-0.99938154
mmlu_professional_medicine_row_46,professional_medicine,Non-STEM,,-0.41243798,-0.22226335,-0.24208441,0.044788297,0.20469677
mmlu_professional_medicine_row_47,professional_medicine,Non-STEM,ok,-0.51693577,1.983327,-0.7787737,-0.18971182,0.043006327
mmlu_professional_medicine_row_48,professional_medicine,Non-STEM,,5.7771025,3.0778062,4.3196335,3.4092922,3.511003
mmlu_professional_medicine_row_49,professional_medicine,Non-STEM,,-1.1504853,-1.3349781,-0.9250829,-0.65330184,-0.8146111
mmlu_professional_medicine_row_50,professional_medicine,Non-STEM,,-3.0456305,-1.2731309,-3.4292884,-0.9825297,-1.8984
mmlu_professional_medicine_row_51,professional_medicine,Non-STEM,,-1.3904077,-1.4764879,-1.3069955,-0.92475176,-1.5460092
mmlu_professional_medicine_row_52,professional_medicine,Non-STEM,ok,-0.24035037,-0.08592295,0.09115772,0.268645,0.120322146
mmlu_professional_medicine_row_53,professional_medicine,Non-STEM,ok,-0.2808062,0.8936909,-0.44354165,0.053679015,0.59135675
mmlu_professional_medicine_row_54,professional_medicine,Non-STEM,,-0.9921738,-0.80056447,-1.0808399,-0.6881858,-0.5692237
mmlu_professional_medicine_row_55,professional_medicine,Non-STEM,,-1.0294732,-1.3245385,-0.85004747,-0.6598879,-0.8146478
mmlu_professional_medicine_row_56,professional_medicine,Non-STEM,ok,-0.93476284,-0.17852701,-1.0875694,-0.42739585,-0.655517
mmlu_professional_medicine_row_57,professional_medicine,Non-STEM,,-1.0073118,-0.23260047,-1.2020807,-0.68716705,-0.7972555
mmlu_professional_medicine_row_58,professional_medicine,Non-STEM,,-0.91800255,-0.6838749,-0.874338,-0.46186084,-0.37012267
mmlu_professional_medicine_row_59,professional_medicine,Non-STEM,,-2.5339348,-1.6951209,-1.6421689,-1.7400029,-1.6461543
mmlu_professional_medicine_row_60,professional_medicine,Non-STEM,,-1.3425238,-1.1970496,-1.3434584,-1.2570845,-0.8434174
mmlu_professional_medicine_row_61,professional_medicine,Non-STEM,,-1.1615813,-0.86322033,-1.2608656,-1.0927681,-0.7709609
mmlu_professional_medicine_row_62,professional_medicine,Non-STEM,,-1.4093493,-1.1259342,-1.5266006,-1.0128566,-1.2786546
mmlu_professional_medicine_row_63,professional_medicine,Non-STEM,,0.08569363,0.86509633,-0.0853153,-0.13387267,0.65640634
mmlu_professional_medicine_row_64,professional_medicine,Non-STEM,,-0.795457,-0.36401072,-0.68939316,-0.5544738,-0.19468367
mmlu_professional_medicine_row_65,professional_medicine,Non-STEM,ok,-1.6496619,-1.2966834,-1.6793214,-1.5766071,-1.6775686
mmlu_professional_medicine_row_66,professional_medicine,Non-STEM,,-1.1885077,-1.029292,-1.2107269,-0.9091259,-1.1172407
mmlu_professional_medicine_row_67,professional_medicine,Non-STEM,,-1.3682145,-1.0155004,-1.4032743,-1.1293106,-1.2373565
mmlu_professional_medicine_row_68,professional_medicine,Non-STEM,ok,-1.3653358,-1.0394732,-1.4079123,-1.156298,-1.053195
mmlu_professional_medicine_row_69,professional_medicine,Non-STEM,ok,-1.3212118,-1.5345027,-1.2574031,-1.1706672,-1.0839703
mmlu_professional_medicine_row_70,professional_medicine,Non-STEM,,-0.96316296,0.46134558,-1.3086092,-0.22573726,0.004757491
mmlu_professional_medicine_row_71,professional_medicine,Non-STEM,ok,-0.11040677,1.3927075,-0.112345286,0.40250236,0.3229677
mmlu_professional_medicine_row_72,professional_medicine,Non-STEM,,-0.11777132,0.9251457,-0.40749514,0.27738413,0.024105672
mmlu_professional_medicine_row_73,professional_medicine,Non-STEM,,3.2009366,-0.52038276,3.0668082,1.6597661,1.4600526
mmlu_professional_medicine_row_74,professional_medicine,Non-STEM,,-1.472997,-1.3461441,-1.3833601,-0.7306027,-1.0441417
mmlu_professional_medicine_row_75,professional_medicine,Non-STEM,ok,-1.7274635,-1.6489238,-1.687044,-2.0867677,-1.5768651
mmlu_professional_medicine_row_76,professional_medicine,Non-STEM,ok,-1.0707161,-0.73978853,-1.1085956,-0.87190884,-0.49933326
mmlu_professional_medicine_row_77,professional_medicine,Non-STEM,,-0.3120793,1.9376539,-0.35688075,0.14375752,0.30940658
mmlu_professional_medicine_row_78,professional_medicine,Non-STEM,ok,3.8740656,3.0785277,1.0734035,2.546166,2.1542437
mmlu_professional_medicine_row_79,professional_medicine,Non-STEM,,-0.47700968,0.5311684,-0.39451256,0.101086274,0.055400003
mmlu_professional_medicine_row_80,professional_medicine,Non-STEM,,-1.3766947,-1.1809851,-1.440785,-1.0819666,-1.4143136
mmlu_professional_medicine_row_81,professional_medicine,Non-STEM,ok,-0.1378855,-0.109955765,0.44375873,0.047020636,0.49856606
mmlu_professional_medicine_row_82,professional_medicine,Non-STEM,ok,4.958102,1.0229621,4.5646195,2.7692764,2.2912974
mmlu_professional_medicine_row_83,professional_medicine,Non-STEM,,0.15105918,0.17072041,0.71173656,0.849391,0.6582583
mmlu_professional_medicine_row_84,professional_medicine,Non-STEM,ok,-1.6374555,-1.2239934,-1.5498844,-1.0214263,-1.5123316
mmlu_professional_medicine_row_85,professional_medicine,Non-STEM,,-0.85240287,-0.77067626,-0.9409069,-0.6009082,-0.46643433
mmlu_professional_medicine_row_86,professional_medicine,Non-STEM,,-0.7839398,-0.5886385,-0.6990782,-0.64307857,-0.3524227
mmlu_professional_medicine_row_87,professional_medicine,Non-STEM,ok,-0.7635491,0.51177484,-1.0004286,-0.45614627,-0.3817162
mmlu_professional_medicine_row_88,professional_medicine,Non-STEM,,4.104002,2.934953,2.085961,3.2654617,2.3068001
mmlu_professional_medicine_row_89,professional_medicine,Non-STEM,,-1.2177963,-0.6288081,-1.3735237,-1.282539,-0.9850585
mmlu_professional_medicine_row_90,professional_medicine,Non-STEM,,-1.0291357,-0.7862227,-0.86632735,-0.6540808,-0.24998708
mmlu_professional_medicine_row_91,professional_medicine,Non-STEM,,-0.4413191,-0.20420204,-0.4014301,-0.33369905,-0.39126375
mmlu_professional_medicine_row_92,professional_medicine,Non-STEM,ok,-0.9375117,-0.7020767,-0.9221878,-0.6964713,-0.44961563
mmlu_professional_medicine_row_93,professional_medicine,Non-STEM,ok,-0.58186847,1.5199716,-0.7737537,-0.40797925,-0.27870387
mmlu_professional_medicine_row_94,professional_medicine,Non-STEM,,-1.6061096,-1.4205894,-1.8280107,-0.7025346,-1.488839
mmlu_professional_medicine_row_95,professional_medicine,Non-STEM,ok,3.569614,2.3883486,2.480454,2.4066164,2.5145419
mmlu_professional_medicine_row_96,professional_medicine,Non-STEM,ok,-1.5812043,-1.5417893,-1.5792322,-1.3969487,-1.537226
mmlu_professional_medicine_row_97,professional_medicine,Non-STEM,,-0.6523197,-0.25537854,-0.60722524,-0.38471827,-0.047123283
mmlu_professional_medicine_row_98,professional_medicine,Non-STEM,ok,-1.2811903,-1.2188898,-1.3727103,-0.85850173,-0.9395815
mmlu_professional_medicine_row_99,professional_medicine,Non-STEM,,-1.5463382,-1.6816188,-1.5255766,-1.2241889,-1.2194264
mmlu_professional_medicine_row_100,professional_medicine,Non-STEM,ok,-0.9314632,-0.4655593,-0.9095728,-0.5743681,-0.4610185
mmlu_professional_medicine_row_101,professional_medicine,Non-STEM,,-1.3328648,-1.029368,-0.9154993,-0.70270026,-1.0042223
mmlu_professional_medicine_row_102,professional_medicine,Non-STEM,ok,-1.5096941,-1.5059295,-1.5247835,-1.1609389,-1.3632762
mmlu_professional_medicine_row_103,professional_medicine,Non-STEM,,-1.1699401,-0.516774,-1.2995576,-1.3346493,-1.168936
mmlu_professional_medicine_row_104,professional_medicine,Non-STEM,ok,0.27239087,-0.19212337,0.5498449,0.8028605,0.61409676
mmlu_professional_medicine_row_105,professional_medicine,Non-STEM,ok,-1.5182798,-1.5615246,-1.4627202,-1.2245657,-1.4484437
mmlu_professional_medicine_row_106,professional_medicine,Non-STEM,ok,-1.5472113,-1.7089131,-1.5361383,-1.4036895,-1.5937779
mmlu_professional_medicine_row_107,professional_medicine,Non-STEM,,-0.810998,0.1468724,-0.91211665,-0.8070251,-0.39582676
mmlu_professional_medicine_row_108,professional_medicine,Non-STEM,,0.19627455,0.43625885,1.9007763,0.7719465,0.64425606
mmlu_professional_medicine_row_109,professional_medicine,Non-STEM,,-2.419188,-1.5427291,-1.4730675,-1.6596513,-1.6810915
mmlu_professional_medicine_row_110,professional_medicine,Non-STEM,,-1.3582422,-0.80297315,-1.1888616,-1.157675,-1.2896355
mmlu_professional_medicine_row_111,professional_medicine,Non-STEM,ok,-1.2835175,-1.2729502,-1.291575,-1.0800847,-1.1957922
mmlu_professional_medicine_row_112,professional_medicine,Non-STEM,,-0.2934662,2.3527179,-0.5510769,0.12715253,-0.10529681
mmlu_professional_medicine_row_113,professional_medicine,Non-STEM,,-1.1245531,-0.86442363,-0.9711875,-0.6977445,-0.99747854
mmlu_professional_medicine_row_114,professional_medicine,Non-STEM,,0.1798438,0.41339248,0.38828865,-0.23994012,0.2650628
mmlu_professional_medicine_row_115,professional_medicine,Non-STEM,,0.24419315,1.9604646,0.25813138,0.7427678,0.59013766
mmlu_professional_medicine_row_116,professional_medicine,Non-STEM,ok,-0.95495546,-0.35880423,-0.8756015,-0.7260332,-0.36839813
mmlu_professional_medicine_row_117,professional_medicine,Non-STEM,ok,1.0825287,0.4517607,2.2162051,1.1612843,1.2650746
mmlu_professional_medicine_row_118,professional_medicine,Non-STEM,,-1.3056983,-1.3296008,-1.1506168,-0.87476236,-0.7343073
mmlu_professional_medicine_row_119,professional_medicine,Non-STEM,,1.3069426,2.299775,0.339632,1.4307202,1.1678452
mmlu_professional_medicine_row_120,professional_medicine,Non-STEM,,-0.852121,-0.13210651,-0.7706435,-0.31892014,-0.3284698
mmlu_professional_medicine_row_121,professional_medicine,Non-STEM,,-1.4937505,-1.5960634,-1.2449691,-1.2746419,-1.293063
mmlu_professional_medicine_row_122,professional_medicine,Non-STEM,,3.3212986,2.497635,0.10582295,2.096859,1.108233
mmlu_professional_medicine_row_123,professional_medicine,Non-STEM,ok,-1.2811148,-0.70650095,-1.2503996,-0.5291623,-0.80175036
mmlu_professional_medicine_row_124,professional_medicine,Non-STEM,,-1.4608805,-1.2340378,-1.3525414,-1.0062294,-1.2683814
mmlu_professional_medicine_row_125,professional_medicine,Non-STEM,ok,-1.4347461,-0.9751783,-1.4864287,-1.2148942,-1.3297752
mmlu_professional_medicine_row_126,professional_medicine,Non-STEM,ok,-0.43700784,2.1132212,-0.65088886,0.19856055,0.09586688
mmlu_professional_medicine_row_127,professional_medicine,Non-STEM,,-1.1376507,-0.4930495,-1.2481557,-0.71852183,-1.0051364
mmlu_professional_medicine_row_128,professional_medicine,Non-STEM,,-1.2462349,-1.4443364,-0.913734,-0.713687,-1.1843712
mmlu_professional_medicine_row_129,professional_medicine,Non-STEM,,-1.285842,-1.0686516,-1.3325334,-0.76962274,-0.8894862
mmlu_professional_medicine_row_130,professional_medicine,Non-STEM,,-0.2363752,1.0206168,-0.37151143,0.4220123,-0.08331246
mmlu_professional_medicine_row_131,professional_medicine,Non-STEM,ok,4.391698,2.4887094,2.7387161,2.5415237,2.094856
mmlu_professional_medicine_row_132,professional_medicine,Non-STEM,ok,-1.2567614,-0.924812,-1.3111459,-1.3636371,-0.8372976
mmlu_professional_medicine_row_133,professional_medicine,Non-STEM,ok,-1.2769598,-1.1853341,-1.3664333,-0.96179944,-1.0665902
mmlu_professional_medicine_row_134,professional_medicine,Non-STEM,ok,4.1730967,3.0982304,3.7273297,2.5939202,3.3564084
mmlu_professional_medicine_row_135,professional_medicine,Non-STEM,ok,-1.0999581,-1.1400243,-1.120041,-1.2833878,-0.56036437
